timestamp,detections,alpha,exp-conf,exp-grid_tiles,exp-local_inference,exp-e_decay
2021-12-11 00:50:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.253273  0.744863  0.261938  0.795325     0.31885      0  person",0.0004628558204119417,0.5,64,True,0.49825297173011657
2021-12-11 01:00:04,"      xmin      ymin      xmax      ymax  confidence  class    name
0  0.25378  0.743862  0.262348  0.793722    0.333915      0  person",0.0004628558204119417,0.5,64,True,0.49820314643294356
2021-12-11 01:10:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49815332611830027
2021-12-11 01:20:03,"       xmin      ymin     xmax      ymax  confidence  class    name
0  0.253121  0.744905  0.26174  0.795285     0.33025      0  person",0.0004628558204119417,0.5,64,True,0.49810351078568843
2021-12-11 01:30:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4980537004346099
2021-12-11 01:40:04,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.315023  0.725522  0.323404  0.754856    0.300395      0  person",0.0004628558204119417,0.5,64,True,0.49800389506456644
2021-12-11 01:50:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.580533  0.526641  0.596778  0.574228    0.276065      0  person",0.0004628558204119417,0.5,64,True,0.49795409467505997
2021-12-11 02:00:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4979042992655925
2021-12-11 02:10:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49785450883566595
2021-12-11 02:20:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4978047233847824
2021-12-11 02:30:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49775494291244393
2021-12-11 02:40:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4977051674181527
2021-12-11 02:50:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49765539690141086
2021-12-11 03:00:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4976056313617207
2021-12-11 03:10:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49755587079858454
2021-12-11 03:20:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4975061152115047
2021-12-11 03:30:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.315031  0.725932  0.323356  0.753476    0.373234      0  person
1  0.253186  0.742916  0.262229  0.792987    0.252425      0  person",0.0004628558204119417,0.5,64,True,0.49745636459998355
2021-12-11 03:40:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49740661896352356
2021-12-11 03:50:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4973568783016272
2021-12-11 04:00:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49730714261379705
2021-12-11 04:10:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49725741189953565
2021-12-11 04:20:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4972076861583457
2021-12-11 04:30:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4971579653897299
2021-12-11 04:40:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49710824959319094
2021-12-11 04:50:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49705853876823164
2021-12-11 05:00:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4970088329143548
2021-12-11 05:10:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4969591320310634
2021-12-11 05:20:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4969094361178603
2021-12-11 05:30:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4968597451742485
2021-12-11 05:40:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4968100591997311
2021-12-11 05:50:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49676037819381114
2021-12-11 06:00:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.577375  0.526532  0.596361  0.576048    0.301188      0  person",0.0004628558204119417,0.5,64,True,0.4967107021559918
2021-12-11 06:10:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4966610310857762
2021-12-11 06:20:03,"       xmin      ymin      xmax     ymax  confidence  class    name
0  0.253008  0.744081  0.261754  0.79461    0.334828      0  person",0.0004628558204119417,0.5,64,True,0.4966113649826676
2021-12-11 06:30:16,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.253009  0.745073  0.261613  0.795159    0.281172      0  person",0.0004628558204119417,0.5,64,True,0.4965617038461694
2021-12-11 06:40:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.578922  0.526944  0.597008  0.576691    0.342995      0  person",0.0004628558204119417,0.5,64,True,0.4965120476757848
2021-12-11 06:50:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4964623964710172
2021-12-11 07:00:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4964127502313701
2021-12-11 07:10:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.496363108956347
2021-12-11 07:20:02,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4963134726454514
2021-12-11 07:30:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49626384129818685
2021-12-11 07:40:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49621421491405704
2021-12-11 07:50:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49616459349256564
2021-12-11 08:00:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4961149770332164
2021-12-11 08:10:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49606536553551306
2021-12-11 08:20:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4960157589989595
2021-12-11 08:30:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4959661574230596
2021-12-11 08:40:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49591656080731733
2021-12-11 08:50:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4958669691512366
2021-12-11 09:00:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4958173824543215
2021-12-11 09:10:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49576780071607607
2021-12-11 09:20:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49571822393600445
2021-12-11 09:30:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4956686521136109
2021-12-11 09:40:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49561908524839954
2021-12-11 09:50:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4955695233398747
2021-12-11 10:00:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4955199663875407
2021-12-11 10:10:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49547041439090195
2021-12-11 10:20:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.711637  0.787560  0.726699  0.849395    0.785252      0  person
1  0.149714  0.706353  0.162078  0.751344    0.536177      0  person",0.0004628558204119417,0.5,64,True,0.4954208673494629
2021-12-11 10:30:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4953713252627279
2021-12-11 10:40:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.854836  0.785559  0.865499  0.843908    0.603692      0  person",0.0004628558204119417,0.5,64,True,0.49532178813020167
2021-12-11 10:50:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49527225595138863
2021-12-11 11:00:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4952227287257935
2021-12-11 11:10:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4951732064529209
2021-12-11 11:20:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.351222  0.707851  0.362667  0.749899    0.514717      0  person
1  0.913972  0.841748  0.934971  0.904074    0.417223      0  person
2  0.136057  0.734243  0.148673  0.770768    0.296254      0  person",0.0004628558204119417,0.5,64,True,0.4951236891322756
2021-12-11 11:30:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4950741767633624
2021-12-11 11:40:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.172189  0.704042  0.184417  0.757007    0.666351      0  person
1  0.709680  0.772110  0.727123  0.831606    0.633315      0  person
2  0.863854  0.813466  0.876835  0.873093    0.491417      0  person
3  0.239740  0.722772  0.251651  0.765818    0.326343      0  person",0.0004628558204119417,0.5,64,True,0.49502466934568606
2021-12-11 11:50:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4949751668787515
2021-12-11 12:00:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4949256693620636
2021-12-11 12:10:02,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4948761767951274
2021-12-11 12:20:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.745926  0.778447  0.760454  0.825170    0.699461      0  person
1  0.397101  0.715777  0.407778  0.753039    0.674484      0  person
2  0.427330  0.710403  0.438793  0.748594    0.633707      0  person
3  0.892864  0.784594  0.909461  0.835077    0.496195      0  person
4  0.315980  0.720379  0.329366  0.757377    0.469506      0  person
5  0.910327  0.813139  0.930569  0.868027    0.353363      0  person",0.0004628558204119417,0.5,64,True,0.4948266891774479
2021-12-11 12:30:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49477720650853013
2021-12-11 12:40:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.337423  0.803947  0.352409  0.867739    0.735335      0  person
1  0.356994  0.797888  0.370178  0.862892    0.660553      0  person",0.0004628558204119417,0.5,64,True,0.4947277287878793
2021-12-11 12:50:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.753475  0.786162  0.773702  0.840686    0.662815      0  person",0.0004628558204119417,0.5,64,True,0.49467825601500054
2021-12-11 13:00:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.344600  0.735972  0.355744  0.782423    0.555780      0  person
1  0.360363  0.745694  0.372409  0.788558    0.501595      0  person",0.0004628558204119417,0.5,64,True,0.49462878818939904
2021-12-11 13:10:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4945793253105801
2021-12-11 13:20:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49452986737804905
2021-12-11 13:30:02,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.360129  0.719318  0.370808  0.762070    0.646781      0  person
1  0.322400  0.727991  0.335569  0.779468    0.505792      0  person
2  0.316276  0.727835  0.330410  0.781485    0.360381      0  person",0.0004628558204119417,0.5,64,True,0.49448041439131124
2021-12-11 13:40:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.482650  0.752818  0.492408  0.802876    0.732591      0  person
1  0.329822  0.793022  0.346112  0.860258    0.724403      0  person
2  0.347017  0.796949  0.362196  0.858244    0.703960      0  person
3  0.439131  0.759684  0.452843  0.798356    0.399356      0  person",0.0004628558204119417,0.5,64,True,0.4944309663498721
2021-12-11 13:50:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.802204  0.710471  0.813104  0.743770    0.652531      0  person
1  0.762283  0.686279  0.769862  0.711252    0.576327      0  person
2  0.781385  0.693924  0.789583  0.721465    0.457119      0  person",0.0004628558204119417,0.5,64,True,0.49438152325323714
2021-12-11 14:00:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.772019  0.718289  0.782066  0.755942    0.647661      0  person
1  0.229043  0.697977  0.238686  0.738331    0.574014      0  person
2  0.672678  0.775975  0.682303  0.808031    0.558544      0  person
3  0.653051  0.748743  0.664640  0.813874    0.527934      0  person",0.0004628558204119417,0.5,64,True,0.4943320851009118
2021-12-11 14:10:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4942826518924017
2021-12-11 14:20:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4942332236272125
2021-12-11 14:30:03,"      xmin      ymin      xmax      ymax  confidence  class    name
0  0.14587  0.697996  0.155948  0.732519    0.631648      0  person
1  0.22570  0.693392  0.234176  0.731811    0.499354      0  person",0.0004628558204119417,0.5,64,True,0.49418380030484976
2021-12-11 14:40:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.356622  0.837518  0.372111  0.911594    0.772423      0  person",0.0004628558204119417,0.5,64,True,0.4941343819248193
2021-12-11 14:50:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.824045  0.792905  0.849092  0.862768    0.618442      0  person
1  0.122977  0.734673  0.143299  0.763969    0.490100      0  person
2  0.258965  0.738758  0.273648  0.791307    0.438152      0  person
3  0.251431  0.738061  0.268738  0.791020    0.373699      0  person",0.0004628558204119417,0.5,64,True,0.4940849684866268
2021-12-11 15:00:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.835317  0.812756  0.852687  0.863877    0.670826      0  person",0.0004628558204119417,0.5,64,True,0.49403555998977816
2021-12-11 15:10:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4939861564337792
2021-12-11 15:20:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49393675781813584
2021-12-11 15:30:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.493887364142354
2021-12-11 15:40:03,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.371306  0.811835  0.389678  0.901093    0.790841      0  person
1  0.389832  0.819404  0.408417  0.898537    0.500538      0  person",0.0004628558204119417,0.5,64,True,0.49383797540593977
2021-12-11 15:50:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49378859160839916
2021-12-11 16:00:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4937392127492383
2021-12-11 16:10:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4936898388279634
2021-12-11 16:20:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4936404698440806
2021-12-11 16:30:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4935911057970962
2021-12-11 16:40:02,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4935417466865165
2021-12-11 16:50:04,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49349239251184784
2021-12-11 17:00:04,"       xmin      ymin      xmax      ymax  confidence  class    name
0  0.759406  0.785979  0.778691  0.846973    0.602009      0  person",0.0004628558204119417,0.5,64,True,0.49344304327259664
2021-12-11 17:10:04,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4933936989682694
2021-12-11 17:20:04,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4933443595983726
2021-12-11 17:30:04,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49329502516241275
2021-12-11 17:40:04,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4932456956598965
2021-12-11 17:50:04,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49319637109033054
2021-12-11 18:00:04,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4931470514532215
2021-12-11 18:10:04,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4930977367480762
2021-12-11 18:20:04,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49304842697440143
2021-12-11 18:30:04,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.492999122131704
2021-12-11 18:40:04,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49294982221949085
2021-12-11 18:50:04,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4929005272372689
2021-12-11 19:00:04,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4928512371845452
2021-12-11 19:10:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4928019520608268
2021-12-11 19:20:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4927526718656207
2021-12-11 19:30:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.49270339659843415
2021-12-11 19:40:03,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []",0.0004628558204119417,0.5,64,True,0.4926541262587743
